# Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Product Name,LCDB Summary Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Product Description,This table summarizes the results reported in the Details table by listing what the LCDB authors consider to be the more likely period, amplitude, diameter, albedo, and H/G(12) values from among those details records. All amplitudes are peak-to-peak, not average-to-peak. This table is the foundation for the commonly seen frequency-diameter plots. The majority of details records have no date of observation and so have the default date of 1899-12-30; these are not considered when finding the START/STOPTIME values.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Start Time,1913-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Stop Time,2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Target Name,Multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Target Type,Asteroid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Author List,Warner, B.D.; Harris, A.W.; Pravec, P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Facility,Literature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Instrument,Literature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Product Processing Level,Derived,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Photometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Physical Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Lightcurve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Column definitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Number,Name,Desig,Family,CSource,Class,DiamSource,DiamFlag,Diam,HSource,10-H,HBand,GSource,G,G2,AlbSource,AlbFlag,Albedo,PFlag,19-Period,PerDesc,AmpFlag,AmpMin,23-AmpMax,U,Notes,IsBinary,Pole,Survey,ExNotes,Private
#integer,string,string,string,string,string,string,string,real,string,real,string,string,real,real,string,string,real,string,real,string,string,real,real,string,string,string,string,string,string,string
#integer,string,string,string,string,string,string,string,km,string,magnitude,string,string,dimensionless value,dimensionless value,string,string,Albedo,string,hours,string,string,magnitude,magnitude,string,string,string,Boolean,string,Boolean,Boolean
#-9,-,-,-,-,-,-,-,-9.99,-,-9.99,V,-,-9.99,-9.99,-,-,-9.99,-,-9.99,-,-,-9.99,-9.99,-,-,-,N,-,N,N
#The permanent number assigned by the Minor Planet Center, if any.,The name assigned to the asteroid at the time of observations. If not named, the preliminary designation assigned by the MPC. It is possible that this will not match the name in the current version of the MPCORB file since the asteroid may have been named since the observations or it has a different designation.,The current MPC designation. N.B. An object may have one or more previous designations.,The orbital group or collisional family. See the pds_readme.pdf, section 3.1.2 and Tables 3.1.2.2 and 3.1.2.3.,This flag indicating the source of the taxonomic class. See pds_readme.pdf, Table 4.1.4.1.,The taxonomic class of the asteroid, usually based on the Tholen or Bus-DeMeo system. If the CSource flag indicates an assumed class, this is based on the orbital group or family.,This flag indicates the source for the assigned diameter, e.g., Calculated. See the pds_readme.pdf, Table 4.1.4.6.,This flag indicates if the assigned diameter is a minimum or maximum value.,The effective diameter of the asteroid. This could be a direct measurement, e.g., IR observations, or based on using H and (assumed) albedo.,This flag gives the source for the assigned H (absolute magnitude) of the asteroid, e.g., MPCOrb or the literature. See pds_readme.pdf, Table 4.1.4.2.,The absolute magnitude of the asteroid. Usually this is on the H-G system. If based on the H-G12 system, the HSource flag will indicate such.,The photometric band of the H magnitude, e.g., V (default), Sloan r' (SR), or ATLAS (AO or AC). If not given explicitly or, very rarely, it cannot be safely inferred from the source, the default of V is used.,This flag indicates the source of the phase slope parameter (G) on the H-G12 system. See the pds_readme.pdf, section 3.1.1 and Table 4.1.4.4.,The phase slope parameter for the asteroid. If GSource is not 'G', then the value is G on the H-G System. If GSource = 'G' and there is no value for G2, the value is G1 on the H-G12 system. If there is a value for G2, then G is G1 on the H-G1,G2 system.,The second phase slope parameter for the asteroid on the H-G1,G2 system. ,This flag indicates the source of the assigned albedo, e.g., Assumed, Calculated. See the pds_readme.pdf, Table 4.1.4.7.,Indicates if the albedo is a minimum or maximum value.This flag indicates if the albedo value is a minimum or maximum.,The assigned albedo of the object. Unless otherwise indicated, this is pV (visual).,This flag indicates if the assigned period is a minimum or maximum value or if there is only a descriptive value, e.g., long. See the pds_readme.pdf, Table 4.1.5.2.,The rotation period of the asteroid. This is usually a synodic period. If sidereal (from a model), the PFlag field will indicate such.,When no numeric value for the period is available or can be reasonably inferred, , this field will give a description, e.g., long. The PFlag will be set in this case.,This flag indicates if the AmpMax field is a minimum or maximum value. It does not apply to the AmpMin field. N.B. Amplitudes are peak-to-peak (P-P).,This is the minimum reported lightcurve amplitude (P-P). It can be from the same source as the AmpMax value, or it can be from another source.,This is the maximum reported lightcurve amplitude (P-P). It can be from the same source as the AmpMin value, or it can be from another source.,The reliability of the adopted period solution. Values 2-,2,2+,3-, and 3 are considered useful for statistical studies. See the pds_readme.pdf, section 4.1.2.,This can consist of one or more single-character values that qualify the summary record. For example, T? would indicate the asteroid is a suspected tumbler. See the pds_readme.pdf, Table 4.1.5.3.,This flag indicates if the object is a suspected/confirmed binary asteroid or a multiple system (?=Suspected, B=Binary, M=Multiple).,This flag indicates if a spin axis and/or shape model have been reported. One or more details records for the given asteroid will give more information, as will the lc_spinaxis table.,This flag indicates if the results are from a wide-field survey and so should be used with caution for statistical studies. See the pds_readme.pdf, section 5, for a description of the possible values.,This flag indicates if there are one or more entries for the object in the lc_exnotes (extended notes) table. That table includes extended notes from the summary and details tables.,This flag indicates if public releases can include only a limited subset of information, e.g., object number/name and U rating, if any. The purpose is to advise that a result exists but is not available to the public.
# Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339388,2005 BY8,2005 BY8,2001,A,S,C,-,1.11,M,16.82,V,A,0.24,-9.99,A,-,0.27,-,5.18,-,-,-9.99,0.68,2,-,-,N,SWF,N,N
339406,2005 CA35,2005 CA35,610,A,S,C,-,1.29,M,16.76,V,A,0.24,-9.99,A,-,0.21,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
339449,2005 ER189,2005 ER189,9106,A,C*,C,-,2.64,T,16.62,V,L,0.15,-9.99,A,-,0.057,-,5.61,-,-,-9.99,0.45,2,-,-,N,SWF,N,N
339450,2005 ED193,2005 ED193,514,A,S,C,-,1.12,T,17.24,V,L,0.15,-9.99,A,-,0.18,-,3.71,-,-,-9.99,0.54,2,-,-,N,SWF,N,N
339570,2005 LR8,2005 LR8,612,A,C,C,-,4.98,M,15.24,V,A,0.12,-9.99,A,-,0.057,-,7.334,-,-,-9.99,0.76,2,-,-,N,SWF,N,N
339597,2005 NX36,2005 NX36,402,A,S,C,-,0.716,T,17.65,V,G,0.485,-9.99,A,-,0.30,-,64.447,-,-,-9.99,0.99,2,-,-,N,SWF,N,N
339606,2005 OT3,2005 OT3,403,A,X,C,-,1.08,M,17.45,V,A,0.20,-9.99,A,-,0.16,-,3.627,-,-,0.34,0.39,2,-,-,N,SWF,N,N
339624,2005 PA20,2005 PA20,405,A,SFC,C,-,0.718,M,17.72,V,A,0.24,-9.99,A,-,0.28,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
339658,2005 QC74,2005 QC74,9104,A,S*,C,-,0.953,T,17.47,V,G,0.615,-9.99,A,-,0.20,-,8.356,-,-,-9.99,0.08,1,-,-,N,SWF,N,N
339662,2005 QD84,2005 QD84,9104,A,S*,C,-,0.841,T,17.74,V,L,0.15,-9.99,A,-,0.20,-,7.68,-,-,-9.99,0.31,2,-,-,N,SWF,N,N
339663,2005 QR85,2005 QR85,402,A,S,C,-,0.792,T,17.43,V,L,0.15,-9.99,A,-,0.30,-,7.33,-,-,-9.99,0.48,2,-,-,N,SWF,N,N
339714,2005 ST1,2005 ST1,9101,A,S*,C,-,0.254,M,20.34,V,A,0.24,-9.99,A,-,0.20,-,8.68,-,-,-9.99,0.05,2-,A,-,N,-,N,N
339756,2005 SQ73,2005 SQ73,405,A,SFC,C,-,0.586,L,18.16,V,L,0.24,-9.99,A,-,0.28,-,17.8,-,-,-9.99,0.30,1+,N,-,N,-,N,N
339771,2005 SL112,2005 SL112,401,A,V,C,-,0.759,T,17.34,V,L,0.15,-9.99,A,-,0.35,-,4.95,-,-,-9.99,0.71,2,-,-,N,SWF,N,N
339813,2005 SF219,2005 SF219,406,A,CX,C,-,1.80,T,17.39,V,G,0.980,-9.99,A,-,0.06,-,8.869,-,-,-9.99,0.37,2,-,-,N,SWF,N,N
339824,2005 SV244,2005 SV244,404,A,S,C,-,0.856,M,17.6,V,A,0.24,-9.99,A,-,0.22,-,6.50,-,-,-9.99,0.79,2,-,-,N,SWF,N,N
339899,2005 TX182,2005 TX182,401,A,V,C,-,0.758,M,17.36,V,A,0.43,-9.99,A,-,0.35,-,8.234,-,-,0.43,0.48,2,-,-,N,SWF,N,N
339900,2005 TW183,2005 TW183,401,A,V,M,-,0.930,M,16.9,V,A,0.43,-9.99,A,-,0.35,>,2.32,-,>,-9.99,0.20,-,-,-,N,SWF,N,N
340005,2005 UJ311,2005 UJ311,9104,A,S*,C,-,1.01,T,17.35,V,L,0.15,-9.99,A,-,0.20,-,7.38,-,-,-9.99,0.95,2,-,-,N,SWF,N,N
340042,2005 UP490,2005 UP490,405,A,SFC,C,-,0.718,M,17.72,V,A,0.24,-9.99,A,-,0.28,-,-9.99,-,-,-9.99,-9.99,-,-,-,N,SWF,N,N
340077,2005 WP7,2005 WP7,404,A,S,M,-,0.896,M,17.5,V,A,0.24,-9.99,A,-,0.22,>,1.0,-,>,-9.99,0.54,-,-,-,N,SWF,N,N
340093,2005 WR56,2005 WR56,9103,A,S*,C,-,1.16,M,17.04,V,A,0.24,-9.99,A,-,0.20,-,40.6583,-,-,-9.99,0.27,2,-,-,N,DWF,N,N
340100,2005 WO105,2005 WO105,9104,A,S*,M,-,1.03,M,17.3,V,A,0.24,-9.99,A,-,0.20,>,1.15,-,>,-9.99,0.10,-,-,-,N,SWF,N,N
340128,2005 XX28,2005 XX28,405,A,SFC,C,-,0.734,M,17.67,V,A,0.24,-9.99,A,-,0.28,>,4.35,-,>,-9.99,0.30,-,-,-,N,SWF,N,N
340177,2005 YM182,2005 YM182,9105,A,C*,C,-,2.29,M,16.32,V,A,0.20,-9.99,A,-,0.10,-,15.5316,-,-,-9.99,0.25,2,-,-,N,DWF,N,N
340193,2005 YB268,2005 YB268,9105,A,C*,C,-,2.31,M,16.3,V,A,0.20,-9.99,A,-,0.10,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
340211,2006 AR61,2006 AR61,405,A,SFC,C,-,0.589,M,18.15,V,A,0.24,-9.99,A,-,0.28,-,1.18,-,-,-9.99,0.49,2,-,-,N,SWF,Y,N
340212,2006 AW69,2006 AW69,405,A,SFC,M,-,1.000,M,17.0,V,A,0.24,-9.99,A,-,0.28,-,10.85,-,-,-9.99,0.12,2-,-,-,N,-,N,N
340225,2006 BR54,2006 BR54,9104,A,S*,D,-,0.693,T,18.16,V,L,0.24,-9.99,A,-,0.20,-,8.869,-,-,-9.99,0.50,2+,-,-,N,-,N,N
340256,2006 BW139,2006 BW139,9104,A,S*,C,-,1.00,T,17.36,V,L,0.15,-9.99,A,-,0.20,-,11.71,-,-,-9.99,0.50,2,-,-,N,SWF,N,N
340262,2006 BH156,2006 BH156,9202,A,C*,C,-,14.44,M,12.93,V,A,0.12,-9.99,A,-,0.057,-,13.45,-,-,-9.99,0.47,2,-,-,N,DWF,N,N
340295,2006 CX7,2006 CX7,803,A,S,C,-,1.78,M,15.83,V,A,0.24,-9.99,A,-,0.26,-,4.97832,-,-,-9.99,0.44,2,A,-,N,DWF,N,N
340311,2006 DY4,2006 DY4,9106,A,C*,C,-,2.36,T,16.86,V,L,0.15,-9.99,A,-,0.057,-,5.55,-,-,-9.99,0.86,2,-,-,N,SWF,N,N
340325,2006 DB34,2006 DB34,9104,A,S*,C,-,1.02,M,17.33,V,A,0.24,-9.99,A,-,0.20,>,3.72,-,>,-9.99,0.26,-,-,-,N,SWF,N,N
340341,2006 DP55,2006 DP55,804,A,S,C,-,1.82,T,16.41,V,L,0.15,-9.99,A,-,0.15,-,7.68,-,-,-9.99,0.79,2,-,-,N,SWF,N,N
340355,2006 DM91,2006 DM91,9104,A,S*,C,-,0.803,T,17.84,V,L,0.15,-9.99,A,-,0.20,-,6.76,-,-,-9.99,0.75,2,-,-,N,SWF,N,N
340459,2006 HA9,2006 HA9,9102,A,SE*,C,-,0.716,M,17.65,V,A,0.30,-9.99,A,-,0.3,-,5.376,-,-,-9.99,0.85,2,-,-,N,SWF,N,N
340513,2006 JC15,2006 JC15,510,A,C,C,-,3.29,T,16.84,V,G,1.000,-9.99,A,-,0.03,-,7.548,-,-,0.64,0.72,2,-,-,N,SWF,N,N
340553,2006 KP48,2006 KP48,9106,A,C*,C,-,2.60,M,16.65,V,A,0.12,-9.99,A,-,0.057,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
340574,2006 MG12,2006 MG12,9106,A,C*,C,-,3.22,M,16.19,V,A,0.12,-9.99,A,-,0.057,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
340608,2006 QA55,2006 QA55,604,A,C,C,-,5.01,M,15.37,V,A,0.12,-9.99,A,-,0.05,-,23.7077,-,-,-9.99,0.28,2,1,-,N,DWF,N,N
340618,2006 QR98,2006 QR98,9106,A,C*,C,-,3.87,T,15.79,V,G,0.895,-9.99,A,-,0.057,-,6.621,-,-,-9.99,0.51,2,-,-,N,SWF,N,N
340658,2006 RA17,2006 RA17,901,A,C,C,-,3.65,T,15.84,V,L,0.15,-9.99,A,-,0.06,-,8.50,-,-,-9.99,0.64,2,-,-,N,SWF,N,N
340673,2006 RV42,2006 RV42,9106,A,C*,C,-,3.51,M,16,V,A,0.12,-9.99,A,-,0.057,-,5.128,-,-,-9.99,0.40,2,-,-,N,SWF,N,N
340674,2006 RG43,2006 RG43,9106,A,C*,C,-,3.25,M,16.17,V,A,0.12,-9.99,A,-,0.057,-,6.3,-,-,-9.99,0.20,1,-,-,N,SWF,N,N
340916,2007 DM80,2007 DM80,9104,A,S*,C,-,0.889,M,17.62,V,A,0.24,-9.99,A,-,0.20,-,2.85,-,-,-9.99,0.37,2,-,-,N,SWF,N,N
340934,2007 EJ21,2007 EJ21,407,A,X,C,-,1.88,M,17.5,V,A,0.12,-9.99,A,-,0.05,>,4.35,-,>,-9.99,0.28,-,-,-,N,SWF,N,N
340939,2007 EP39,2007 EP39,9104,A,S*,C,-,0.993,M,17.38,V,A,0.24,-9.99,A,-,0.20,-,5.7700,-,-,-9.99,0.51,2,-,-,N,-,N,N
341096,2007 JF10,2007 JF10,404,A,S,C,-,0.943,M,17.39,V,A,0.24,-9.99,A,-,0.22,-,5.74,-,-,-9.99,0.92,2,-,-,N,SWF,N,N
341163,2007 PM49,2007 PM49,502,A,S,C,-,1.04,T,17.34,V,G,1.000,-9.99,A,-,0.19,-,5.42,-,-,0.49,0.74,2,-,-,N,SWF,N,N
341165,2007 QO13,2007 QO13,605,A,S,C,-,1.39,M,16.96,V,A,0.24,-9.99,A,-,0.15,>,4.40,-,>,-9.99,0.33,-,-,-,N,SWF,N,N
341179,2007 RT14,2007 RT14,9102,A,SE*,C,-,0.710,M,17.67,V,A,0.30,-9.99,A,-,0.3,-,9.61465,-,-,-9.99,0.29,2,1,-,N,DWF,N,N
341187,2007 RZ47,2007 RZ47,515,A,C,C,-,1.61,T,17.32,V,L,0.15,-9.99,A,-,0.08,-,3.28,-,-,-9.99,1.42,2,-,-,N,SWF,N,N
341238,2007 RQ174,2007 RQ174,9106,A,C*,C,-,3.09,M,16.28,V,A,0.12,-9.99,A,-,0.057,>,5.48,-,>,-9.99,0.29,-,-,-,N,SWF,N,N
341245,2007 RG191,2007 RG191,9106,A,C*,C,-,2.22,M,17.0,V,A,0.12,-9.99,A,-,0.057,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
341274,2007 RD281,2007 RD281,9106,A,C*,C,-,4.01,M,15.71,V,A,0.12,-9.99,A,-,0.057,-,2.768,-,-,-9.99,0.43,2,-,-,N,SWF,N,N
341334,2007 TW35,2007 TW35,9106,A,C*,C,-,2.70,T,16.57,V,G,0.895,-9.99,A,-,0.057,-,9.858,-,-,-9.99,0.70,2,-,-,N,SWF,N,N
341343,2007 TD45,2007 TD45,9106,A,C*,C,-,2.22,T,17.0,V,L,0.15,-9.99,A,-,0.057,-,7.22,-,-,-9.99,0.78,2,-,-,N,SWF,N,N
341369,2007 TU95,2007 TU95,606,A,K,C,-,2.47,M,15.87,V,A,0.24,-9.99,A,-,0.13,>,5.48,-,>,-9.99,0.54,-,-,-,N,SWF,N,N
341412,2007 TQ182,2007 TQ182,612,A,C,C,-,4.72,M,15.36,V,A,0.12,-9.99,A,-,0.057,-,164.036,-,-,-9.99,0.31,2,A,-,N,DWF,N,N
341464,2007 TL315,2007 TL315,9106,A,C*,C,-,2.84,M,16.46,V,A,0.12,-9.99,A,-,0.057,>,5.20,-,>,-9.99,0.51,-,-,-,N,SWF,N,N
341520,Mors-Somnus,2007 TY430,9301,A,C*,C,-,239.66,M,6.83,V,A,0.12,-9.99,A,-,0.057,-,9.28,-,-,-9.99,0.24,2,N,B,N,-,N,N
341556,2007 UX23,2007 UX23,9106,A,C*,C,-,2.87,T,16.44,V,L,0.15,-9.99,A,-,0.057,-,2.67,-,-,-9.99,0.46,2,-,-,N,SWF,N,N
341581,2007 UN77,2007 UN77,9106,A,C*,C,-,3.32,M,16.12,V,A,0.12,-9.99,A,-,0.057,>,4.95,-,>,-9.99,0.25,-,-,-,N,SWF,N,N
341638,2007 VN28,2007 VN28,9106,A,C*,C,-,2.89,M,16.42,V,A,0.12,-9.99,A,-,0.057,>,4.95,-,>,-9.99,0.29,-,-,-,N,SWF,N,N
341799,2007 XF23,2007 XF23,602,A,C,C,-,2.60,T,16.43,V,L,0.15,-9.99,A,-,0.07,-,3.60,-,-,-9.99,0.47,2,-,-,N,SWF,N,N
341843,2008 EV5,2008 EV5,9101,A,S*,L,-,0.310,D,19.91,V,A,0.24,-9.99,A,-,0.20,-,3.725,-,-,0.03,0.15,3,-,-,Y,-,N,N
341880,2008 GT87,2008 GT87,9202,A,C*,C,-,12.35,M,13.27,V,A,0.12,-9.99,A,-,0.057,-,-9.99,-,-,-9.99,1.13,-,I,-,N,-,N,N
341896,2008 HR36,2008 HR36,9104,A,S*,M,-,1.03,M,17.3,V,A,0.24,-9.99,A,-,0.20,>,1.78,-,>,-9.99,0.44,-,-,-,N,SWF,N,N
342031,2008 RA108,2008 RA108,9104,A,S*,C,-,1.88,T,15.99,V,L,0.15,-9.99,A,-,0.20,-,-9.99,-,-,-9.99,1.52,-,-,-,N,SWF,N,N
342051,2008 RL135,2008 RL135,9105,A,C*,C,-,1.92,M,16.7,V,A,0.20,-9.99,A,-,0.10,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
342067,2008 SD24,2008 SD24,9104,A,S*,M,-,0.857,M,17.7,V,A,0.24,-9.99,A,-,0.20,>,1.9,-,>,-9.99,0.30,-,-,-,N,SWF,N,N
342170,2008 SE177,2008 SE177,9104,A,S*,C,-,1.04,T,17.28,V,G,1.000,-9.99,A,-,0.20,-,8.983,-,-,-9.99,0.54,2,-,-,N,SWF,N,N
342178,2008 SJ184,2008 SJ184,9104,A,S*,M,-,1.08,M,17.2,V,A,0.24,-9.99,A,-,0.20,>,1.67,-,>,-9.99,0.15,-,-,-,N,SWF,N,N
342190,2008 SV202,2008 SV202,9104,A,S*,C,-,0.771,M,17.93,V,A,0.24,-9.99,A,-,0.20,-,8.89,-,-,-9.99,0.27,2,-,-,N,SWF,N,N
342266,2008 SS309,2008 SS309,9105,A,C*,C,-,1.53,T,17.2,V,L,0.15,-9.99,A,-,0.10,-,2.07,-,-,-9.99,0.79,2,-,-,N,SWF,N,N
342293,2008 TZ35,2008 TZ35,401,A,V,M,-,0.981,M,16.8,V,A,0.43,-9.99,A,-,0.35,>,1.33,-,>,-9.99,0.17,-,-,-,N,SWF,N,N
342331,2008 TJ111,2008 TJ111,2001,A,S,C,-,1.02,M,17,V,A,0.24,-9.99,A,-,0.27,>,3.72,-,>,-9.99,0.69,-,-,-,N,SWF,N,N
342396,2008 UV50,2008 UV50,9104,A,S*,C,-,0.723,M,18.07,V,A,0.24,-9.99,A,-,0.20,-,6.38,-,-,-9.99,0.16,2,-,-,N,SWF,N,N
342436,2008 UT93,2008 UT93,9105,A,C*,C,-,2.17,M,16.44,V,A,0.20,-9.99,A,-,0.10,-,6.63,-,-,-9.99,0.22,2,-,-,N,-,N,N
342516,2008 UA199,2008 UA199,9105,A,C*,C,-,1.44,T,17.33,V,G,0.930,-9.99,A,-,0.10,-,2.831,-,-,-9.99,0.35,2,-,-,N,SWF,N,N
342520,2008 UW201,2008 UW201,506,A,S,C,-,1.53,M,16.2,V,A,0.24,-9.99,A,-,0.25,-,2.92,-,-,-9.99,0.27,2,-,-,N,SWF,N,N
342659,2008 VP4,2008 VP4,9105,A,C*,C,-,1.70,T,16.97,V,L,0.15,-9.99,A,-,0.10,-,6.91,-,-,-9.99,0.76,2,-,-,N,SWF,N,N
342849,2008 YF10,2008 YF10,9105,A,C*,C,-,2.06,T,16.55,V,G,0.200,-9.99,A,-,0.10,-,4.781,-,-,-9.99,0.46,2,-,-,N,SWF,N,N
342895,2008 YT100,2008 YT100,9106,A,C*,C,-,3.71,M,15.88,V,A,0.12,-9.99,A,-,0.057,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
343002,2009 BL76,2009 BL76,502,A,S,C,-,2.02,M,15.89,V,A,0.24,-9.99,A,-,0.19,-,3.97,-,-,-9.99,0.80,3-,-,-,N,SWF,N,N
343098,2009 DV42,2009 DV42,9101,A,S*,C,-,0.561,M,18.62,V,A,0.24,-9.99,A,-,0.20,-,9.658,-,-,-9.99,0.06,2,-,-,N,-,N,N
343106,2009 DT69,2009 DT69,9106,A,C*,C,-,2.71,T,16.56,V,L,0.15,-9.99,A,-,0.057,-,5.19,-,-,-9.99,0.49,2,-,-,N,SWF,N,N
343113,2009 DB128,2009 DB128,9106,A,C*,C,-,2.82,T,16.48,V,L,0.15,-9.99,A,-,0.057,-,5.85,-,-,-9.99,0.65,2,-,-,N,SWF,N,N
343121,2009 EW13,2009 EW13,601,A,CB,C,-,3.75,M,15.8,V,A,0.12,-9.99,A,-,0.06,>,5.40,-,>,-9.99,0.48,-,-,-,N,SWF,N,N
343133,2009 FY1,2009 FY1,9106,A,C*,C,-,2.91,T,16.41,V,L,0.15,-9.99,A,-,0.057,-,11.16,-,-,-9.99,0.79,2,-,-,N,SWF,N,N
343154,2009 HN18,2009 HN18,9106,A,C*,C,-,3.56,M,15.97,V,A,0.12,-9.99,A,-,0.057,-,12.3665,-,-,-9.99,0.30,2,1,-,N,DWF,N,N
343327,2010 CL8,2010 CL8,9104,A,S*,C,-,1.21,M,16.96,V,A,0.24,-9.99,A,-,0.20,-,16.90,-,-,-9.99,0.76,2,-,-,N,SWF,N,N
343345,2010 CQ56,2010 CQ56,9105,A,C*,C,-,2.65,M,16,V,A,0.20,-9.99,A,-,0.10,-,20.0523,-,-,-9.99,0.49,2,-,-,N,DWF,N,N
343387,2010 CA149,2010 CA149,9104,A,S*,C,-,0.719,T,18.08,V,A,0.24,-9.99,A,-,0.20,-,5.038,-,-,0.54,0.55,2,-,-,N,SWF,N,N
343424,2010 DV17,2010 DV17,9104,A,S*,C,-,1.56,M,16.4,V,A,0.24,-9.99,A,-,0.20,-,15.7113,-,-,-9.99,0.29,2,1,-,N,DWF,N,N
343764,2011 FO126,2011 FO126,9104,A,S*,C,-,0.687,T,18.18,V,L,0.15,-9.99,A,-,0.20,-,7.68,-,-,-9.99,0.42,2,-,-,N,SWF,N,N
343850,2011 HP43,2011 HP43,612,A,C,C,-,4.09,M,15.67,V,A,0.12,-9.99,A,-,0.057,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
343945,2011 KG25,2011 KG25,605,A,S,C,-,1.97,M,16.21,V,A,0.24,-9.99,A,-,0.15,-,-9.99,-,-,-9.99,-9.99,-,NH,-,N,DWF,N,N
343993,2011 PW8,2011 PW8,9202,A,C*,C,-,11.31,M,13.46,V,A,0.12,-9.99,A,-,0.057,-,-9.99,-,-,-9.99,0.95,-,I,-,N,-,N,N
343999,2011 QJ9,2011 QJ9,9202,A,C*,C,-,9.54,M,13.83,V,A,0.12,-9.99,A,-,0.057,>,4.35,-,>,-9.99,0.32,-,-,-,N,SWF,N,N
344044,2012 PB24,2012 PB24,9106,A,C*,C,-,3.12,M,16.26,V,A,0.12,-9.99,A,-,0.057,-,4.284,-,-,0.62,0.74,2,-,-,N,SWF,N,N
344049,6865 P-L,6865 P-L,9104,A,S*,C,-,1.46,M,16.55,V,A,0.24,-9.99,A,-,0.20,-,9.185,-,-,0.25,0.28,2,-,-,N,SWF,N,N
344146,2000 NP11,2000 NP11,9103,A,S*,C,-,2.49,T,15.38,V,A,0.24,-9.99,A,-,0.20,-,7.748,-,-,0.40,0.46,2,-,-,N,SWF,N,N
344357,2001 WP90,2001 WP90,9106,A,C*,C,-,3.45,M,16.04,V,A,0.12,-9.99,A,-,0.057,-,3.032,-,-,-9.99,0.06,1,-,-,N,SWF,N,N
344450,2002 JJ120,2002 JJ120,502,A,S,C,-,1.33,T,16.8,V,G,-9.99,-9.99,A,-,0.19,-,6.049,-,-,0.47,0.76,2,-,-,N,SWF,N,N
344461,2002 NK56,2002 NK56,516,A,S,C,-,1.36,T,16.7,V,L,0.15,-9.99,A,-,0.20,-,8.35,-,-,-9.99,0.64,2,-,-,N,SWF,N,N
344589,2003 BR81,2003 BR81,901,A,C,C,-,4.86,M,15.24,V,A,0.12,-9.99,A,-,0.06,-,8.245,-,-,-9.99,0.61,2,-,-,N,SWF,N,N
344597,2003 DW3,2003 DW3,9104,A,S*,C,-,1.03,T,17.31,V,G,0.050,-9.99,A,-,0.20,-,10.636,-,-,0.36,0.42,2,-,-,N,SWF,N,N
344634,2003 OW31,2003 OW31,9104,A,S*,C,-,1.54,M,16.43,V,A,0.24,-9.99,A,-,0.20,>,3.72,-,>,-9.99,0.28,-,-,-,N,SWF,N,N
344647,2003 QT69,2003 QT69,9105,A,C*,M,-,1.83,M,16.8,V,A,0.20,-9.99,A,-,0.10,>,1.72,-,>,-9.99,1.23,-,-,-,N,SWF,N,N
344683,2003 SP263,2003 SP263,507,A,X,C,-,1.68,T,16.99,V,L,0.15,-9.99,A,-,0.10,-,6.00,-,-,-9.99,0.80,2,-,-,N,SWF,N,N
344723,2003 UD101,2003 UD101,9105,A,C*,M,-,1.83,M,16.8,V,A,0.20,-9.99,A,-,0.10,-,3.92,-,-,-9.99,1.00,2,-,-,N,SWF,N,N
344927,2004 TU62,2004 TU62,002,A,P,C,-,4.57,T,15.84,V,L,0.15,-9.99,A,-,0.039,-,2.82,-,-,-9.99,0.71,2,-,-,N,SWF,N,N
344986,2004 YT16,2004 YT16,2001,A,S,M,-,1.28,M,16.5,V,A,0.24,-9.99,A,-,0.27,>,1.15,-,>,-9.99,0.25,-,-,-,N,SWF,N,N
345120,2005 QR73,2005 QR73,9104,A,S*,C,-,0.914,T,17.56,V,L,0.15,-9.99,A,-,0.20,-,7.33,-,-,-9.99,0.58,2,-,-,N,SWF,N,N
